d1d5bb22a53cad0bba53563efa1397a1f9078ab1 1416871328 Merge pull request #3662 from benmccann/mime-type-locale
790c35a75d1493b8b27b5368e3271ea16a862578 1416800600 Merge pull request #3652 from mkurz/X-Requested-With-Header
9a1b5a0f7ad7c8ef7f9b55610e3179a611607670 1416686513 Merge pull request #3658 from benmccann/mime-capitalization
3e196f011117afb46ad61a40d4d7f5accf5773b3 1416540105 Merge pull request #3292 from Hayena/patch-1
4ff7e6bf068207efc14fa7031a8d89d8333d7074 1416535069 Merge pull request #3649 from richdougherty/app-inline-cache
278eddeecdf1df3fae7db7ff0acf7346d8fec914 1416534846 Merge pull request #3647 from pvlugter/openjdk6
879588fd9d1b1cdeb800f904a454014e51a8568e 1416442301 Merge pull request #3636 from benmccann/logging-granuarity
0b665bfc463be0334ae16309fa5e16b65b3bd581 1416362784 Merge pull request #3645 from pvlugter/dbuild
26e39837d1b48cfbb07a6837161f8be5eda59cc1 1416361583 Merge pull request #3642 from marcosinigaglia/patch-1
9cbe98d9949630a37791e069f6b35df614d3884e 1416284286 Merge pull request #3631 from benmccann/parse-err-msg
da2a9c08dbfb1714c0f76f0b15ef987ce7ac2df0 1416172941 Merge pull request #3633 from muymoo/patch-2
060db77045b0e86f46632f3901735bb3b8833a63 1416170645 Merge pull request #3630 from pvlugter/config-quoted-keys
ee8e98b6b2088c02b657e5588236cdb0aca365f5 1416013071 Merge pull request #3599 from megazord/patch-1
84048a13ff1febcbc1d5ebc41ae728163d979556 1415926026 Merge pull request #3621 from cchantep/play24-anorm-doc
3589159aa723c95a9b559ba13b5d128301078140 1415905912 Merge pull request #3627 from cchantep/anorm-deprecate-none
08c3ee4d0430653caa4c167e9d5a0d3dc6cb529c 1415871323 Merge pull request #3616 from cchantep/anorm-3616
ef40ecba995ec656c4590bd14571b361a57af289 1415852679 Merge pull request #3623 from richdougherty/misc-iteratee
1245c96648de2d905bee8d2f6bf6959743f361ce 1415699432 Merge pull request #3595 from tikurahul/master
10fe488882166eb234919223f221f5d966da0600 1415584625 Merge pull request #3617 from martinpallmann/patch-1
cd21e816090b39eb8902bf68f83bfcbfd3e3ce8c 1415584527 Merge pull request #3611 from richdougherty/reverse-router-redirect
2c12632f24056cd53e73d461a8e124d46f9562af 1415482064 Merge pull request #3610 from richdougherty/flattened-failure-iteratee-test
17f704ddcaf4dcdedc28ede53672eaa2254778fd 1415406116 Merge pull request #3613 from pvlugter/access-flash
5f505ed8fae1947969e6a31c45f330e9b62d65ad 1415331265 Merge pull request #3490 from martinpallmann/issue-2094
5755804d813cde3577df6adeeddd32f3117f5499 1415330890 Merge pull request #3612 from richdougherty/akka-http-skip-tests
3624e9b6b0baf4d65589c376d17dc0bbcf644797 1415235848 Merge pull request #3605 from domdorn/patch-2
13e652688276988dee717d92f4b4432f66d4511d 1415226643 Merge pull request #3464 from julienrf/feature/with-application-loader
89ac4994243b36ee2bdf997697ebbcb4b4327719 1415162702 Merge pull request #3602 from richdougherty/akka-http-spec-probe
a6d684efbe1dd1371dc89f0abc31ec76c8e5790c 1415159265 Merge pull request #3600 from xuwei-k/Json-parse-from-InputStream
